Wed Aug  6 12:02:42 2025    output.prof

         11870861 function calls (11437881 primitive calls) in 70.321 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     9024    0.008    0.000    0.021    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/zipfile.py:721(_get_decompressor)
     9419    0.008    0.000    0.021    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/indexes/base.py:3625(get_loc)
       13    0.000    0.000    0.021    0.002 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/arrayobj.py:521(setitem_array)
     1926    0.012    0.000    0.021    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/pathlib.py:64(parse_parts)
     4436    0.006    0.000    0.020    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/errors.py:470(catch_warnings)
    20016    0.011    0.000    0.020    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/values.py:564(_get_reference)
      390    0.003    0.000    0.020    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/instructions.py:215(set_weights)
      376    0.001    0.000    0.020    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_umath.py:716(<listcomp>)
11047/10316    0.005    0.000    0.020    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/types/misc.py:52(unliteral)
     2234    0.003    0.000    0.020    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/_config/config.py:134(_get_option)
       68    0.001    0.000    0.020    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/codegen.py:1257(_function_pass_manager)
     2784    0.005    0.000    0.020    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/values.py:1104(__init__)
       33    0.000    0.000    0.020    0.001 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ssa.py:145(_find_defs_violators)
     6221    0.005    0.000    0.020    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/binding/ffi.py:327(close)
    35537    0.020    0.000    0.020    0.000 {method 'seek' of '_io.BufferedReader' objects}
       60    0.000    0.000    0.020    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/callconv.py:454(return_user_exc)
      880    0.005    0.000    0.020    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/array_algos/take.py:120(_take_nd_ndarray)
     2398    0.003    0.000    0.020    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/cgutils.py:158(__setattr__)
      948    0.002    0.000    0.020    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_umath.py:702(<listcomp>)
       33    0.000    0.000    0.020    0.001 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ir.py:1608(dump_to_string)
      534    0.001    0.000    0.019    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/base.py:56(_select_compatible)
      948    0.001    0.000    0.019    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_umath.py:701(<listcomp>)
     1504    0.018    0.000    0.019    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numpy/lib/function_base.py:1320(diff)
       33    0.000    0.000    0.019    0.001 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ir.py:1582(dump)
      948    0.003    0.000    0.019    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_umath.py:699(<listcomp>)
      752    0.002    0.000    0.019    0.000 <frozen importlib._bootstrap_external>:1056(is_resource)
      106    0.000    0.000    0.019    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/binding/module.py:207(clone)
      158    0.002    0.000    0.019    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ir.py:1308(dump)
      893    0.004    0.000    0.019    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/templates.py:880(make_overload_template)
      671    0.003    0.000    0.019    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/module.py:45(add_metadata)
     1581    0.006    0.000    0.019    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/instructions.py:533(__init__)
     1749    0.003    0.000    0.019    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/cpu_options.py:122(encode)
      607    0.000    0.000    0.019    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/pythonapi.py:1300(_get_function)
     5950    0.004    0.000    0.019    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/binding/ffi.py:370(__del__)
       42    0.002    0.000    0.019    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ssa.py:167(_run_block_rewrite)
56356/44270    0.011    0.000    0.019    0.000 {built-in method builtins.hash}
        9    0.000    0.000    0.018    0.002 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/pythonapi.py:1433(from_native_return)
     15/9    0.000    0.000    0.018    0.002 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/pythonapi.py:1440(from_native_value)
     1179    0.001    0.000    0.018    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/instructions.py:175(descr)
       22    0.000    0.000    0.018    0.001 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/boxing.py:466(unbox_array)
     3424    0.004    0.000    0.018    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/base.py:103(_match_arglist)
     1770    0.003    0.000    0.018    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/event.py:422(trigger_event)
       33    0.000    0.000    0.018    0.001 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/interpreter.py:1412(post_process)
     2515    0.004    0.000    0.018    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/instructions.py:434(__init__)
       33    0.003    0.000    0.018    0.001 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/interpreter.py:973(peep_hole_delete_with_exit)
      102    0.001    0.000    0.018    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/binding/module.py:109(verify)
    80500    0.018    0.000    0.018    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/event.py:138(is_start)
     5756    0.008    0.000    0.018    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/instructions.py:681(descr)
     5292    0.004    0.000    0.018    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ssa.py:190(_run_ssa_block_pass)
      138    0.001    0.000    0.018    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typeinfer.py:1559(typeof_global)
     1128    0.001    0.000    0.018    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numpy/lib/npyio.py:206(__exit__)
     1179    0.005    0.000    0.017    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/instructions.py:133(_descr)
       11    0.000    0.000    0.017    0.002 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/boxing.py:423(box_array)
    40250    0.014    0.000    0.017    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/event.py:265(on_start)
     2256    0.007    0.000    0.017    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numpy/lib/npyio.py:209(close)
  737/730    0.001    0.000    0.017    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/base.py:500(get_constant_generic)
      741    0.001    0.000    0.017    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/values.py:943(<listcomp>)
       20    0.000    0.000    0.017    0.001 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/base.py:881(call_internal)
        9    0.000    0.000    0.017    0.002 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/cpython/slicing.py:25(fix_slice)
     1504    0.002    0.000    0.017    0.000 <__array_function__ internals>:177(bincount)
     3616    0.004    0.000    0.017    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/types/abstract.py:49(_intern)
    18307    0.007    0.000    0.017    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/dtypes/generic.py:42(_instancecheck)
     1367    0.003    0.000    0.017    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/builder.py:977(insert_value)
    26297    0.014    0.000    0.016    0.000 {built-in method builtins.max}
     2488    0.003    0.000    0.016    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/instructions.py:455(__init__)
      434    0.001    0.000    0.016    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/cgutils.py:173(__setitem__)
    13536    0.008    0.000    0.016    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/encodings/cp437.py:14(decode)
       54    0.000    0.000    0.016    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/pprint.py:419(_pprint_default_dict)
     1579    0.003    0.000    0.016    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/instructions.py:555(descr)
      681    0.006    0.000    0.016    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/inspect.py:2124(_signature_from_function)
      344    0.001    0.000    0.016    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/base.py:1180(__init__)
     2384    0.003    0.000    0.016    0.000 {method 'any' of 'numpy.ndarray' objects}
1658/1652    0.003    0.000    0.016    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typeinfer.py:1092(add_type)
     2784    0.001    0.000    0.015    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/values.py:979(<genexpr>)
     1896    0.014    0.000    0.015    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_umath.py:177(_get_reduced_coords)
       36    0.000    0.000    0.015    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/cpython/slicing.py:34(fix_bound)
   182055    0.015    0.000    0.015    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/targetconfig.py:38(default)
       60    0.001    0.000    0.015    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/callconv.py:397(set_static_user_exc)
  339/338    0.001    0.000    0.015    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/importlib/__init__.py:109(import_module)
      205    0.001    0.000    0.015    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/extending.py:207(decorate)
      315    0.000    0.000    0.015    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/callconv.py:161(_get_arg_packer)
      344    0.001    0.000    0.015    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/base.py:1209(__call__)
       73    0.001    0.000    0.015    0.000 <frozen importlib._bootstrap_external>:909(get_code)
      752    0.003    0.000    0.015    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/importlib/resources.py:66(_get_resource_reader)
       21    0.000    0.000    0.015    0.001 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ssa.py:83(_fix_ssa_vars)
      315    0.000    0.000    0.015    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/base.py:319(get_arg_packer)
      196    0.000    0.000    0.015    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ir.py:1527(infer_constant)
       83    0.000    0.000    0.015    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/base.py:652(get_returned_value)
    84/76    0.001    0.000    0.015    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/datamodel/models.py:557(_from)
     3113    0.005    0.000    0.015    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/series.py:671(name)
    19910    0.012    0.000    0.015    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/builder.py:351(_insert)
     2124    0.005    0.000    0.014    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/contextlib.py:482(__exit__)
        1    0.000    0.000    0.014    0.014 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/cpython/hashing.py:1(<module>)
  274/196    0.000    0.000    0.014    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/consts.py:24(infer_constant)
      653    0.000    0.000    0.014    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/binding/ffi.py:268(__exit__)
     4694    0.009    0.000    0.014    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/types/functions.py:78(add_error)
     1852    0.002    0.000    0.014    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ir.py:916(__str__)
  339/338    0.000    0.000    0.014    0.000 <frozen importlib._bootstrap>:1002(_gcd_import)
     2043    0.002    0.000    0.014    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/values.py:1123(__str__)
